,name,cid_c,cid_w,cid_u,cid_g,cid_b,cid_r,mc_c,mc_w,mc_u,mc_b,mc_r,mc_g,power,toughness,flying,trample,doublestrike,first_strike,vigilance,haste,menace,fear,shadow,defender,deathtouch,indestructible,hexproof,shroud
1906,Deathforge Shaman,0,0,0,0,1,0,4,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,Deathgaze Cockatrice,0,0,0,1,0,0,2,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1908,Deathgazer,0,0,0,1,0,0,3,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,Deathgorge Scavenger,0,0,0,0,0,1,2,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,Deathgreeter,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,Deathknell Kami,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,Deathless Ancient,0,0,0,1,0,0,4,0,0,2,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,Deathless Angel,0,1,0,0,0,0,4,2,0,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1914,Deathless Behemoth,1,0,0,0,0,0,6,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1915,Deathmark Prelate,0,0,0,1,0,0,3,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,Deathmask Nezumi,0,0,0,1,0,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1917,Deathmist Raptor,0,0,0,0,0,1,1,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1918,Deathpact Angel,0,1,0,1,0,0,3,1,0,2,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,Deathrite Shaman,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,Deathspore Thallid,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,Deceiver Exarch,0,0,1,0,0,0,2,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,Deceiver of Form,1,0,0,0,0,0,6,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,Decimator Beetle,0,0,0,1,0,1,3,0,0,1,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,Decimator of the Provinces,0,0,0,0,0,1,10,0,0,0,0,0,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1925,Decorated Champion,0,0,0,0,0,1,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,Decorated Griffin,0,1,0,0,0,0,4,1,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,Dedicated Martyr,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,Deep Spawn,0,0,1,0,0,0,5,0,3,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1929,Deep-Sea Kraken,0,0,1,0,0,0,7,0,3,0,0,0,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1930,Deep-Sea Serpent,0,0,1,0,0,0,4,0,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,Deep-Sea Terror,0,0,1,0,0,0,4,0,2,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,Deep-Slumber Titan,0,0,0,0,1,0,2,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,Deepcavern Imp,0,0,0,1,0,0,2,0,0,1,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1934,Deepchannel Mentor,0,0,1,0,0,0,5,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,Deepfathom Skulker,0,0,1,0,0,0,5,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,Deepfire Elemental,0,0,0,1,1,0,4,0,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,Deepglow Skate,0,0,1,0,0,0,4,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,Deeproot Champion,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,Deeproot Elite,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,Deeproot Warrior,0,0,0,0,0,1,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,Deeptread Merrow,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,Deepwater Hypnotist,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,Deepwood Drummer,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,Deepwood Elder,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,Deepwood Ghoul,0,0,0,1,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,Deepwood Legate,0,0,0,1,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,Deepwood Tantiv,0,0,0,0,0,1,4,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,Deepwood Wolverine,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,Defective Detective,0,0,1,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,Defender en-Vec,0,1,0,0,0,0,3,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1951,Defender of Chaos,0,0,0,0,1,0,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,Defender of Law,0,1,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,Defender of the Order,0,1,0,0,0,0,3,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1954,Defiant Bloodlord,0,0,0,1,0,0,5,0,0,2,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,Defiant Elf,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1956,Defiant Falcon,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,Defiant Greatmaw,0,0,0,0,0,1,2,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,Defiant Khenra,0,0,0,0,1,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,Defiant Ogre,0,0,0,0,1,0,5,0,0,0,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,Defiant Salvager,0,0,0,1,0,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,Defiant Vanguard,0,1,0,0,0,0,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,Defiler of Souls,0,0,0,1,1,0,3,0,0,2,1,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,Deft Duelist,0,1,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1964,Deftblade Elite,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,Dega Disciple,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,Degavolver,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1967,Deity of Scars,0,0,0,1,0,1,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,Delighted Killbot,1,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,Delraich,0,0,0,1,0,0,6,0,0,1,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1970,Delver of Secrets,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,Demanding Dragon,0,0,0,0,1,0,3,0,0,0,2,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,Dementia Bat,0,0,0,1,0,0,4,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,Dementia Sliver,0,0,1,1,0,0,3,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,Demigod of Revenge,0,0,0,1,1,0,0,0,0,0,0,0,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1975,Demon,0,0,0,1,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,Demon of Catastrophes,0,0,0,1,0,0,2,0,0,2,0,0,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1977,Demon of Dark Schemes,0,0,0,1,0,0,3,0,0,3,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,Demon of Death's Gate,0,0,0,1,0,0,6,0,0,3,0,0,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1979,Demon of Wailing Agonies,0,0,0,1,0,0,3,0,0,2,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,Demon's Herald,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,Demon's Jester,0,0,0,1,0,0,3,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,Demon-Possessed Witch,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,Demonic Hordes,0,0,0,1,0,0,3,0,0,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,Demonic Taskmaster,0,0,0,1,0,0,2,0,0,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Demonlord Belzenlok,0,0,0,1,0,0,4,0,0,2,0,0,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1986,Demonlord of Ashmouth,0,0,0,1,0,0,2,0,0,2,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,Den Protector,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,Denizen of the Deep,0,0,1,0,0,0,6,0,2,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,"Depala, Pilot Exemplar",0,1,0,0,1,0,1,1,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,Departed Deckhand,0,0,1,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,Deputized Protester,0,0,0,0,1,0,2,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1992,Deputy of Acquittals,0,1,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Deranged Assistant,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Deranged Hermit,0,0,0,0,0,1,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Deranged Outcast,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Deranged Whelp,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,Derelor,0,0,0,1,0,0,3,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Derevi, Empyrial Tactician",0,1,1,0,0,1,0,1,1,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,Dermoplasm,0,0,1,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,Descendant of Kiyomaro,0,1,0,0,0,0,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,Descendant of Masumaro,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,Descendant of Soramaro,0,0,1,0,0,0,3,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,Desecration Demon,0,0,0,1,0,0,2,0,0,2,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Desecration Elemental,0,0,0,1,0,0,3,0,0,1,0,0,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2005,Desecrator Hag,0,0,0,1,0,1,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Desert Cerodon,0,0,0,0,1,0,5,0,0,0,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Desert Drake,0,0,0,0,1,0,3,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Desert Nomads,0,0,0,0,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Desiccated Naga,0,0,0,1,0,0,2,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Desolation Angel,0,1,0,1,0,0,3,0,0,2,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Desolation Giant,0,1,0,0,1,0,2,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Desolation Twin,1,0,0,0,0,0,10,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Desperate Castaways,0,0,0,1,0,0,1,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Desperate Sentry,0,1,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Despoiler of Souls,0,0,0,1,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Despondent Killbot,1,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Destructor Dragon,0,0,0,0,0,1,4,0,0,0,0,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Deus of Calamity,0,0,0,0,1,1,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,Devilthorn Fox,0,1,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Devkarin Dissident,0,0,0,0,0,1,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Devoted Caretaker,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Devoted Crop-Mate,0,1,0,0,0,0,2,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Devoted Druid,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Devoted Hero,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,Devoted Retainer,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Devotee of Strength,0,0,0,0,0,1,2,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,Devouring Deep,0,0,1,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,Devouring Strossus,0,0,0,1,0,0,5,0,0,3,0,0,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2029,Devouring Swarm,0,0,0,1,0,0,1,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,Devout Chaplain,0,1,0,0,0,0,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,Devout Harpist,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,Devout Lightcaster,0,1,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,Devout Monk,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,Devout Witness,0,1,0,0,0,0,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,Dewdrop Spy,0,0,1,0,0,0,1,0,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,Dhund Operative,0,0,0,1,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2037,Diabolic Machine,1,0,0,0,0,0,7,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,Diamond Faerie,0,1,1,0,0,1,2,1,1,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,Diamond Mare,1,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,"Diaochan, Artful Beauty",0,0,0,0,1,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,Diffusion Sliver,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,Diligent Excavator,0,0,1,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,Diligent Farmhand,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,Diluvian Primordial,0,0,1,0,0,0,5,0,2,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,Dimensional Infiltrator,0,0,1,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,Dimir Cutpurse,0,0,1,1,0,0,1,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,Dimir Doppelganger,0,0,1,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,Dimir Guildmage,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,Dimir House Guard,0,0,0,1,0,0,3,0,0,1,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2050,Dimir Infiltrator,0,0,1,1,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,Dimir Informant,0,0,1,0,0,0,2,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,Dimir Spybug,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2053,Dinosaur,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2054,Dinosaur Hunter,0,0,0,1,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,Dinrova Horror,0,0,1,1,0,0,4,0,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,Diplomatic Escort,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,Dire Fleet Captain,0,0,0,1,1,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,Dire Fleet Daredevil,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2059,Dire Fleet Hoarder,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,Dire Fleet Interloper,0,0,0,1,0,0,3,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2061,Dire Fleet Neckbreaker,0,0,0,1,1,0,2,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,Dire Fleet Poisoner,0,0,0,1,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2063,Dire Fleet Ravager,0,0,0,1,0,0,3,0,0,2,0,0,4,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2064,Dire Wolves,0,0,0,0,0,1,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,Diregraf Captain,0,0,1,1,0,0,1,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2066,Diregraf Colossus,0,0,0,1,0,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,Diregraf Escort,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,Diregraf Ghoul,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,Dirgur Nemesis,0,0,1,0,0,0,5,0,1,0,0,0,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2070,Dirtcowl Wurm,0,0,0,0,0,1,4,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,Dirtwater Wraith,0,0,0,1,0,0,3,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,Dirty Rat,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,Dirty Wererat,0,0,0,1,0,0,3,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,Disciple of Bolas,0,0,0,1,0,0,3,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,Disciple of Deceit,0,0,1,1,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,Disciple of Grace,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,Disciple of Griselbrand,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,Disciple of Kangee,0,1,1,0,0,0,2,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,Disciple of Law,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,Disciple of Malice,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,Disciple of Phenax,0,0,0,1,0,0,2,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,Disciple of Tevesh Szat,0,0,0,1,0,0,2,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,Disciple of the Old Ways,0,0,0,0,1,1,1,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2084,Disciple of the Ring,0,0,1,0,0,0,3,0,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,Disciple of the Vault,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,Discordant Spirit,0,0,0,1,1,0,2,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,Disease Carriers,0,0,0,1,0,0,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,Diseased Vermin,0,0,0,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,Dismissive Pyromancer,0,0,0,0,1,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,Disowned Ancestor,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,Dispersal Technician,0,0,1,0,0,0,4,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,Disposal Mummy,0,1,0,0,0,0,2,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,Disruptive Pitmage,0,0,1,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,Disruptive Student,0,0,1,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,Distended Mindbender,0,0,0,1,0,0,8,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,District Guide,0,0,0,0,0,1,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,Dive Bomber,0,1,0,0,0,0,3,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,Divebomber Griffin,0,1,0,0,0,0,3,2,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,Diviner Spirit,0,0,1,0,0,0,4,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,Diving Griffin,0,1,0,0,0,0,1,2,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2101,Divining Witch,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,Divinity of Pride,0,1,0,1,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,"Djeru, With Eyes Open",0,1,0,0,0,0,3,2,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2104,Djinn Illuminatus,0,0,1,0,1,0,5,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,Djinn of Infinite Deceits,0,0,1,0,0,0,4,0,2,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,Djinn of Wishes,0,0,1,0,0,0,3,0,2,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,Djinn of the Lamp,0,0,1,0,0,0,5,0,2,0,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
